ID,NOME,DATA_INICIO,DATA_FIM,DISPONIBILIDADE,DESCONTO,TIPO_DESCONTO,LOCALIDADE_ID,DURACAO
60fcd156-5834-4262-8198-23ddebb5e00f,Mergulho em Fernando de Noronha,2026-03-10,2226-03-17,7,0.17,FIXO,42ce5f37-4c5a-473b-aca5-cb764a58aae6,15
1cbaa688-0ba9-42a1-99b7-f0ec1fcdfd86,Tour por Buenos Aires brasileiro,2025-09-25,2225-10-02,5,0.22,FIXO,0c6c715c-8c82-407d-8fc8-5d4fab0c8284,10
25a1082c-7604-4c3b-9e67-331af5b31ef0,Expedição na Patagônia brasileira,2024-05-01,2024-05-08,8,0.25,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,10
e0b6c427-2f38-4c5e-b1f1-271e951ccfdb,Férias em Morro de São Paulo,2025-12-15,2225-12-22,6,0.27,FIXO,482598db-bafc-418d-8873-07cfee6698cb,14
0839cd7c-6da7-4cb3-bd17-b0626553c957,Passeio de Lancha em Angra dos Reis,2026-05-05,2226-05-12,4,0.12,FIXO,2d2e4e88-a069-43b2-bc26-a147d898d477,6
4e88cc72-f08d-49ac-bc7a-defe32899db8,Viagem ao Vietnã brasileiro,2025-11-15,2225-11-22,9,0.15,FIXO,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3,6
7b674258-bd87-409b-83ea-8d6b62b5d301,Mergulho em Fernando de Noronha,2024-03-20,2024-03-27,7,0.23,FIXO,42ce5f37-4c5a-473b-aca5-cb764a58aae6,14
93737505-37c7-44c3-bf8e-1f93e5f32b9e,Tour pela Itália brasileira,2025-12-20,2225-12-27,5,0.18,COMPRA_ANTECIPADA,08a22b3b-293f-48bf-8e26-7c469b82a76b,11
aff7cca6-f074-465a-be42-903981d30bb6,Aventura na Escócia brasileira,2026-02-20,2226-02-27,8,0.1,FIXO,13465e3f-bfb8-495d-8328-a3e6fac08a29,10
a33b826f-6a19-4b28-b83e-1b253b221231,Férias no Havaí brasileiro,2025-10-01,2225-10-08,6,0.2,COMPRA_ANTECIPADA,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3,5
d4861f4c-b157-489a-ad58-6a040aafbd95,Viagem à Nova Zelândia brasileira,2024-03-01,2024-03-08,4,0.25,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,12
6723c5ba-803c-45c0-92a4-f841198a7d81,Expedição no Deserto de Jalapão,2025-12-20,2225-12-27,9,0.28,FIXO,2305bb80-fb90-448f-a70f-856e44fba2a3,8
08df71d9-86c0-4552-9e15-be09a2ecd885,Tour por Machu Picchu goiano,2026-05-10,2226-05-17,7,0.1,FIXO,1550ce5d-a9bf-45d0-a221-79e1701ce866,9
7329e7de-2628-4ff7-8ef1-69dd7ca38883,Férias em Lençóis Maranhenses,2025-11-25,2225-12-02,5,0.26,FIXO,d9f12450-7c19-41fb-8ed7-f6828a2830cd,9
7e2ec396-feb0-4f97-8284-628db6735959,Viagem à Irlanda brasileira,2024-03-25,2024-04-01,8,0.15,FIXO,d43066d2-5762-4fa1-af9a-2258511482f7,5
b2049083-7a11-4a0a-a66a-a458c24cf86b,Mergulho em Maragogi,2025-10-25,2225-11-01,6,0.13,FIXO,d0ee7149-3425-4a00-a698-043441164dd8,6
41de89ba-dc4f-428a-a93f-8e37c91b05ad,Tour pela Cidade Histórica de Olinda,2026-05-15,2226-05-22,4,0.2,FIXO,9a4ee800-0214-42d2-aab7-95fba0d04272,14
108b783a-bf82-480f-a151-e2302ecafed6,Expedição na Amazônia,2025-10-01,2225-10-08,9,0.15,FIXO,f1a62904-d784-49e4-af77-6f085917d482,9
ed617726-ddcc-4787-80cf-d530bd6239f7,Férias em Búzios,2024-05-05,2024-05-12,7,0.23,FIXO,7a27c401-f5d0-41a7-bab8-9cc2544fbc15,15
e4c04acd-ec50-4993-9af2-b1552d4cfbba,Passeio de Balão em Caldas Novas,2025-11-20,2225-11-27,5,0.1,FIXO,a6d86c7a-b23c-4ae9-a4ba-4f83b354d2c0,12
516b4dd2-9285-4839-87e8-65d11013b6da,Viagem à Itália brasileira,2026-03-20,2226-03-27,8,0.24,FIXO,08a22b3b-293f-48bf-8e26-7c469b82a76b,14
c5da239b-188e-4cf6-aa30-4f57959345d4,Aventura em Nova Zelândia brasileira,2025-09-10,2225-09-17,6,0.18,COMPRA_ANTECIPADA,b2ee09de-9356-4803-af30-c41348bb2670,13
83b6d9fd-afdd-431e-91c4-a7c55779c896,Férias em Paraty,2024-03-05,2024-03-12,4,0.21,FIXO,984b955a-2d32-4681-8763-fa0800c4a752,9
e8813301-e511-44a7-93d9-ab751f049a54,Mergulho em Fernando de Noronha,2025-12-20,2225-12-27,9,0.26,COMPRA_ANTECIPADA,42ce5f37-4c5a-473b-aca5-cb764a58aae6,8
ee6fbdb3-9562-45b3-8d22-5dbd7470df5e,Expedição ao Monte Roraima,2026-05-25,2226-06-01,7,0.1,FIXO,e33be35c-d5fd-45b5-a146-740020252a98,7
c2f82865-e95f-492b-863d-6a525fbb5cc0,Passeio de Lancha em Angra dos Reis,2025-10-25,2225-11-01,5,0.2,FIXO,2d2e4e88-a069-43b2-bc26-a147d898d477,13
8d2670a8-faca-44aa-8b72-07143f5b9f28,Férias na Serra Gaúcha,2024-04-10,2024-04-17,8,0.14,FIXO,99c0d3b2-94ba-44f0-83c5-15ed419f72f7,5
27c0d90b-2360-4578-8cc3-55e3f6b8cfdb,Viagem à Jordânia brasileira,2025-12-10,2225-12-17,6,0.19,FIXO,8889ee61-9c8c-4e5f-9609-430d512666b1,9
5ab8da91-a46c-454e-beaf-dadd8cd6d680,Mergulho em Fernando de Noronha,2026-03-15,2226-03-22,4,0.17,FIXO,42ce5f37-4c5a-473b-aca5-cb764a58aae6,12
c8f955d0-f876-4097-a285-2fa70eaf0ea6,Tour por Buenos Aires brasileiro,2025-10-01,2225-10-08,9,0.22,FIXO,0c6c715c-8c82-407d-8fc8-5d4fab0c8284,4
c7c0b720-6f17-4697-b97c-3bee74c5a94e,Expedição na Patagônia brasileira,2024-05-05,2024-05-12,7,0.25,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,6
3ad32ff4-1396-4010-8f4a-767da5d096b6,Férias em Morro de São Paulo,2025-12-20,2225-12-27,5,0.27,FIXO,482598db-bafc-418d-8873-07cfee6698cb,5
0e93706f-efa0-4abe-b538-59dc05caedcd,Passeio de Lancha em Angra dos Reis,2026-05-10,2226-05-17,8,0.12,FIXO,2d2e4e88-a069-43b2-bc26-a147d898d477,14
4307b6bb-8233-4dee-9539-9cfe5662e12f,Viagem ao Vietnã brasileiro,2025-11-20,2225-11-27,6,0.15,FIXO,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3,6
7078ea12-5d08-4fa0-9af4-668b248c5df1,Mergulho em Fernando de Noronha,2024-03-25,2024-04-01,4,0.23,COMPRA_ANTECIPADA,42ce5f37-4c5a-473b-aca5-cb764a58aae6,15
40c7be40-22fb-4e42-8265-a7706381608c,Tour pela Itália brasileira,2025-12-25,2226-01-01,9,0.18,FIXO,08a22b3b-293f-48bf-8e26-7c469b82a76b,6
e7a4aa16-8567-45fd-bf7a-c02d734e2487,Aventura na Escócia brasileira,2026-02-25,2226-03-04,7,0.1,COMPRA_ANTECIPADA,13465e3f-bfb8-495d-8328-a3e6fac08a29,10
6d9deb84-494a-4b7e-9dd8-f77f522a57f9,Férias no Havaí brasileiro,2025-10-05,2225-10-12,5,0.2,FIXO,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3,7
42bfbc19-1472-4292-a452-de843f81f045,Viagem à Nova Zelândia brasileira,2024-03-05,2024-03-12,8,0.25,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,5
cfe0860f-d871-47d4-8e50-1bf433d8de64,Expedição no Deserto de Jalapão,2025-12-25,2226-01-01,6,0.28,FIXO,2305bb80-fb90-448f-a70f-856e44fba2a3,7
e9423c87-ece4-4e18-96ee-68cf5dcbf536,Tour por Machu Picchu goiano,2026-05-15,2226-05-22,4,0.1,FIXO,1550ce5d-a9bf-45d0-a221-79e1701ce866,7
4ee65d21-95c6-4ef4-88b6-3403f24151fb,Férias em Lençóis Maranhenses,2025-12-01,2225-12-08,9,0.26,FIXO,d9f12450-7c19-41fb-8ed7-f6828a2830cd,9
0f0c8e1d-2ffd-4d77-8579-7b4b1b91c1d2,Viagem à Irlanda brasileira,2024-04-01,2024-04-08,7,0.15,FIXO,d43066d2-5762-4fa1-af9a-2258511482f7,15
8f973b1b-0d92-40db-9882-384b196b6a48,Mergulho em Maragogi,2025-11-01,2225-11-08,5,0.13,FIXO,d0ee7149-3425-4a00-a698-043441164dd8,5
2754ec66-8876-4856-a853-eeab9aba2c31,Tour pela Cidade Histórica de Olinda,2026-05-20,2226-05-27,8,0.2,FIXO,9a4ee800-0214-42d2-aab7-95fba0d04272,10
32607007-0419-4cb6-82df-f3fdbd71ee7b,Expedição na Amazônia,2025-10-05,2225-10-12,6,0.15,FIXO,f1a62904-d784-49e4-af77-6f085917d482,5
41c3d658-2035-4263-8417-93c497c30e33,Férias em Búzios,2024-05-10,2024-05-17,4,0.23,FIXO,7a27c401-f5d0-41a7-bab8-9cc2544fbc15,6
ce824949-aa30-4202-a57d-6cd262a79e81,Passeio de Balão em Caldas Novas,2025-11-25,2225-12-02,9,0.1,FIXO,a6d86c7a-b23c-4ae9-a4ba-4f83b354d2c0,5
50755c2b-8d33-42b3-a9a0-dd8417f6a6df,Viagem à Itália brasileira,2026-03-25,2226-04-01,7,0.24,COMPRA_ANTECIPADA,08a22b3b-293f-48bf-8e26-7c469b82a76b,6
ce507a91-29c9-42a9-b0d2-ba0a3295cea8,Aventura em Nova Zelândia brasileira,2025-09-15,2225-09-22,5,0.18,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,7
0018e0da-d903-4181-862b-0127bae799ea,Férias em Paraty,2024-03-10,2224-03-17,8,0.21,COMPRA_ANTECIPADA,984b955a-2d32-4681-8763-fa0800c4a752,15
c2ee9d28-e664-4456-b6e5-7eba91434083,Mergulho em Fernando de Noronha,2025-12-25,2226-01-01,6,0.26,FIXO,42ce5f37-4c5a-473b-aca5-cb764a58aae6,8
e8200302-3ba6-48f7-8ee6-6771709f47af,Expedição ao Monte Roraima,2026-05-30,2226-06-06,4,0.1,FIXO,e33be35c-d5fd-45b5-a146-740020252a98,12
7f0ffc97-41a5-4791-a30a-0e8f9d537330,Passeio de Lancha em Angra dos Reis,2025-10-30,2225-11-06,9,0.2,FIXO,2d2e4e88-a069-43b2-bc26-a147d898d477,6
8012a90c-f936-4763-8644-36b27b361964,Férias na Serra Gaúcha,2024-04-15,2024-04-22,7,0.14,FIXO,99c0d3b2-94ba-44f0-83c5-15ed419f72f7,4
29f5a769-b10f-421d-96dc-4072dbd77a97,Viagem à Jordânia brasileira,2025-12-15,2225-12-22,5,0.19,FIXO,8889ee61-9c8c-4e5f-9609-430d512666b1,14
1a60ee30-7844-4fc6-a823-0cb3d2a967eb,Mergulho em Fernando de Noronha,2026-03-20,2226-03-27,8,0.17,FIXO,42ce5f37-4c5a-473b-aca5-cb764a58aae6,8
41cfb03f-db96-4b73-9865-2903d0764867,Tour por Buenos Aires brasileiro,2025-10-05,2225-10-12,6,0.22,FIXO,0c6c715c-8c82-407d-8fc8-5d4fab0c8284,12
9d79a812-ee02-4a1e-a904-104e295a4623,Expedição na Patagônia brasileira,2024-05-10,2024-05-17,4,0.25,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,9
1dde21fe-cbb0-41f2-a6c3-e2d515158b8e,Férias em Morro de São Paulo,2025-12-25,2226-01-01,9,0.27,FIXO,482598db-bafc-418d-8873-07cfee6698cb,11
66283a70-cf78-4dd8-8023-a12a186110a6,Passeio de Lancha em Angra dos Reis,2026-05-15,2226-05-22,7,0.12,FIXO,2d2e4e88-a069-43b2-bc26-a147d898d477,11
270c2804-bcee-415c-9a6a-0025f7fa5014,Viagem ao Vietnã brasileiro,2025-11-25,2225-12-02,5,0.15,FIXO,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3,15
4c036e63-fa65-4645-a5c1-1390915dfa43,Mergulho em Fernando de Noronha,2024-04-01,2024-04-08,8,0.23,FIXO,42ce5f37-4c5a-473b-aca5-cb764a58aae6,11
b5ba6e9a-210b-4851-9d91-902ba5866357,Tour pela Itália brasileira,2025-12-30,2226-01-06,6,0.18,FIXO,08a22b3b-293f-48bf-8e26-7c469b82a76b,5
3acb534c-4acc-4f88-9ef9-399e076f781a,Aventura na Escócia brasileira,2026-03-01,2226-03-08,4,0.1,FIXO,13465e3f-bfb8-495d-8328-a3e6fac08a29,14
d450cf00-0c20-48c7-8369-9aeffa69f935,Férias no Havaí brasileiro,2025-10-10,2225-10-17,9,0.2,FIXO,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3,4
b6ba9b70-5c0a-439c-a39a-512ff54eaa12,Viagem à Nova Zelândia brasileira,2024-03-10,2024-03-17,7,0.25,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,13
c2210bf0-16a7-4998-ae5b-880f781a1c7f,Expedição no Deserto de Jalapão,2025-12-30,2226-01-06,5,0.28,FIXO,2305bb80-fb90-448f-a70f-856e44fba2a3,11
339e3860-de6a-47e1-be22-28a180935046,Tour por Machu Picchu goiano,2026-05-20,2226-05-27,8,0.1,FIXO,1550ce5d-a9bf-45d0-a221-79e1701ce866,7
94e1804d-5e97-4b0d-be25-e08c3f8041bb,Férias em Lençóis Maranhenses,2025-12-05,2225-12-12,6,0.26,FIXO,d9f12450-7c19-41fb-8ed7-f6828a2830cd,13
35e72b34-724f-4323-975c-359f65e9d1c8,Viagem à Irlanda brasileira,2024-04-05,2024-04-12,4,0.15,COMPRA_ANTECIPADA,d43066d2-5762-4fa1-af9a-2258511482f7,9
b6000fc5-e6ea-46d8-ae12-72e2cb11f6d4,Mergulho em Maragogi,2025-11-05,2225-11-12,9,0.13,FIXO,d0ee7149-3425-4a00-a698-043441164dd8,11
f4d3505a-856e-4a97-8ea4-a340d6a5e046,Tour pela Cidade Histórica de Olinda,2026-05-25,2226-06-01,7,0.2,FIXO,9a4ee800-0214-42d2-aab7-95fba0d04272,6
5a3ef114-f342-4f52-9a79-293be5ebe06a,Expedição na Amazônia,2025-10-10,2225-10-17,5,0.15,FIXO,f1a62904-d784-49e4-af77-6f085917d482,14
43615990-d58c-4b62-84c0-01603dd8a840,Férias em Búzios,2024-05-15,2024-05-22,8,0.23,FIXO,7a27c401-f5d0-41a7-bab8-9cc2544fbc15,8
2c4071b8-39bf-40f6-8c0b-0a9a5f000f74,Passeio de Balão em Caldas Novas,2025-12-01,2225-12-08,6,0.1,FIXO,a6d86c7a-b23c-4ae9-a4ba-4f83b354d2c0,7
da6c860a-237e-4d36-b8d7-41728e94fdf5,Viagem à Itália brasileira,2026-03-30,2226-04-06,4,0.24,FIXO,08a22b3b-293f-48bf-8e26-7c469b82a76b,13
b776b90a-2a72-452d-8ccb-156f35cbe131,Aventura em Nova Zelândia brasileira,2025-09-20,2225-09-27,9,0.18,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,15
74850037-daba-4b9c-9c5e-63b08bcf20e9,Férias em Paraty,2024-03-15,2024-03-22,7,0.21,FIXO,984b955a-2d32-4681-8763-fa0800c4a752,9
6ddd106e-ddd4-45f0-ac74-c3f28e9534e1,Mergulho em Fernando de Noronha,2026-01-01,2226-01-08,5,0.26,FIXO,42ce5f37-4c5a-473b-aca5-cb764a58aae6,5
98a4f410-2cb1-4698-ae1d-00cded6ed5a0,Expedição ao Monte Roraima,2026-06-05,2226-06-12,8,0.1,FIXO,e33be35c-d5fd-45b5-a146-740020252a98,12
a8c200e7-f4d0-4d88-9edf-dc77ac31b0a3,Passeio de Lancha em Angra dos Reis,2025-11-01,2225-11-08,6,0.2,FIXO,2d2e4e88-a069-43b2-bc26-a147d898d477,12
be5612b0-fd45-470c-8c95-6cd705d6fa6a,Férias na Serra Gaúcha,2024-04-20,2024-04-27,4,0.14,FIXO,99c0d3b2-94ba-44f0-83c5-15ed419f72f7,12
783d75f8-be95-477b-b999-b132e44f5342,Viagem à Jordânia brasileira,2025-12-20,2225-12-27,9,0.19,FIXO,8889ee61-9c8c-4e5f-9609-430d512666b1,5
f02366f3-b19b-4596-a9c8-3f46cc1d675f,Mergulho em Fernando de Noronha,2026-03-25,2226-04-01,7,0.17,COMPRA_ANTECIPADA,42ce5f37-4c5a-473b-aca5-cb764a58aae6,14
8716586a-0e48-4fb9-849e-eaca6ec9e14f,Tour por Buenos Aires brasileiro,2025-10-15,2225-10-22,5,0.22,COMPRA_ANTECIPADA,0c6c715c-8c82-407d-8fc8-5d4fab0c8284,9
74352a61-4223-4f99-803e-b10bdbd9c068,Expedição na Patagônia brasileira,2024-05-15,2024-05-22,8,0.25,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,11
b4348c8a-56db-4ad2-97b2-1927e872ae16,Férias em Morro de São Paulo,2026-01-01,2226-01-08,6,0.27,FIXO,482598db-bafc-418d-8873-07cfee6698cb,11
a4f56bd1-0443-4633-a3ac-610518fb5e67,Passeio de Lancha em Angra dos Reis,2026-05-20,2226-05-27,4,0.12,FIXO,2d2e4e88-a069-43b2-bc26-a147d898d477,8
41157eb7-3da6-473f-977f-cf54dbf129c8,Viagem ao Vietnã brasileiro,2025-11-30,2225-12-07,9,0.15,FIXO,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3,11
05f39ea2-b9d3-4a94-89c4-b09c84d105e9,Mergulho em Fernando de Noronha,2024-04-05,2024-04-12,7,0.23,FIXO,42ce5f37-4c5a-473b-aca5-cb764a58aae6,15
c500c994-e6c3-421a-9e44-9bca38ef9e11,Tour pela Itália brasileira,2026-01-05,2226-01-12,5,0.18,FIXO,08a22b3b-293f-48bf-8e26-7c469b82a76b,4
3004abe7-3a5d-43bf-9180-dfcf3c41a5e9,Aventura na Escócia brasileira,2026-03-05,2226-03-12,8,0.1,FIXO,13465e3f-bfb8-495d-8328-a3e6fac08a29,7
660f60dd-08b9-4e30-aa07-664d74395e39,Férias no Havaí brasileiro,2025-10-15,2225-10-22,6,0.2,FIXO,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3,12
bf9025f5-3c32-426f-8d9c-c3672f92d5d6,Viagem à Nova Zelândia brasileira,2024-03-15,2024-03-22,4,0.25,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,11
4e477673-5ff8-4a54-91b0-08c86b294527,Expedição no Deserto de Jalapão,2026-01-05,2226-01-12,9,0.28,FIXO,2305bb80-fb90-448f-a70f-856e44fba2a3,8
5e0048e4-9045-421d-9f71-dafa45751caa,Tour por Machu Picchu goiano,2026-05-25,2226-06-01,7,0.1,FIXO,1550ce5d-a9bf-45d0-a221-79e1701ce866,11
02f2684b-366e-4f8f-8e3f-fa17750a856c,Férias em Lençóis Maranhenses,2025-12-10,2225-12-17,5,0.26,FIXO,d9f12450-7c19-41fb-8ed7-f6828a2830cd,4
2f90c904-2f13-4009-a0c9-d23e7a44041b,Viagem à Irlanda brasileira,2024-04-10,2024-04-17,8,0.15,COMPRA_ANTECIPADA,d43066d2-5762-4fa1-af9a-2258511482f7,12
65f4fafc-7ebc-4ee7-9818-f23d6df19804,Mergulho em Maragogi,2025-11-10,2225-11-17,6,0.13,FIXO,d0ee7149-3425-4a00-a698-043441164dd8,14
c21a587e-95f2-45e4-8766-66bfc0afc683,Tour pela Cidade Histórica de Olinda,2026-05-30,2226-06-06,4,0.2,FIXO,9a4ee800-0214-42d2-aab7-95fba0d04272,14
72139a00-4ccb-4491-8c0c-c266c4a5be8e,Expedição na Amazônia,2025-10-15,2225-10-22,9,0.15,COMPRA_ANTECIPADA,f1a62904-d784-49e4-af77-6f085917d482,7
386895c6-6f9d-4a2f-a93b-80e885c874a7,Férias em Búzios,2024-05-20,2024-05-27,7,0.23,FIXO,7a27c401-f5d0-41a7-bab8-9cc2544fbc15,13
6c10b511-62cd-4251-a3c0-a4909045832c,Passeio de Balão em Caldas Novas,2025-12-05,2225-12-12,5,0.1,FIXO,a6d86c7a-b23c-4ae9-a4ba-4f83b354d2c0,10
4969e70d-9d3c-423c-9bc1-79a10a0df438,Viagem à Itália brasileira,2026-04-05,2226-04-12,8,0.24,FIXO,08a22b3b-293f-48bf-8e26-7c469b82a76b,12
4f17f0d0-5ca0-41d2-85d7-c7218c38b5c9,Aventura em Nova Zelândia brasileira,2025-09-25,2225-10-02,6,0.18,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,4
48630537-5968-4332-8220-1409b1896615,Férias em Paraty,2024-03-20,2024-03-27,4,0.21,FIXO,984b955a-2d32-4681-8763-fa0800c4a752,15
ee15baab-e5d8-429c-bd89-f5861d0fc5ca,Mergulho em Fernando de Noronha,2026-01-05,2226-01-12,9,0.26,FIXO,42ce5f37-4c5a-473b-aca5-cb764a58aae6,13
397dafa9-c60b-4f4f-8f9c-fe693389e31f,Expedição ao Monte Roraima,2026-06-10,2226-06-17,7,0.1,FIXO,e33be35c-d5fd-45b5-a146-740020252a98,12
5f9f1781-11d7-48b1-97f4-7b103cecbe35,Passeio de Lancha em Angra dos Reis,2025-11-05,2225-11-12,5,0.2,FIXO,2d2e4e88-a069-43b2-bc26-a147d898d477,4
e1937edc-e9ab-42b4-a165-e626c792577c,Férias na Serra Gaúcha,2024-04-25,2024-05-02,8,0.14,FIXO,99c0d3b2-94ba-44f0-83c5-15ed419f72f7,7
0847bd11-58c1-477c-97cc-19e945bd1b76,Viagem à Jordânia brasileira,2025-12-25,2225-12-27,6,0.19,COMPRA_ANTECIPADA,8889ee61-9c8c-4e5f-9609-430d512666b1,7
bb71c7a4-8c77-4adb-b0fb-683baceffee1,Mergulho em Fernando de Noronha,2026-03-30,2226-04-06,4,0.17,FIXO,42ce5f37-4c5a-473b-aca5-cb764a58aae6,12
19a61d1c-4026-4de8-88a9-10609e82a0ea,Tour por Buenos Aires brasileiro,2025-10-15,2225-10-22,9,0.22,COMPRA_ANTECIPADA,0c6c715c-8c82-407d-8fc8-5d4fab0c8284,8
807305f1-89aa-468d-b3a3-1d984989e434,Expedição na Patagônia brasileira,2024-05-20,2024-05-27,7,0.25,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,9
f9d18462-73c4-4fde-bb31-539d8e3bf0dd,Férias em Morro de São Paulo,2026-01-05,2226-01-12,5,0.27,FIXO,482598db-bafc-418d-8873-07cfee6698cb,4
765f6c58-692b-4b18-90f1-b029fb40937b,Passeio de Lancha em Angra dos Reis,2026-05-25,2226-06-01,8,0.12,FIXO,2d2e4e88-a069-43b2-bc26-a147d898d477,12
4ac8bffc-0ec2-456a-95b4-268763ee8572,Viagem ao Vietnã brasileiro,2025-12-05,2225-12-12,6,0.15,FIXO,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3,9
fb1fea60-e635-45a5-9a6d-62c993a7c8d4,Mergulho em Fernando de Noronha,2024-04-10,2024-04-17,4,0.23,FIXO,42ce5f37-4c5a-473b-aca5-cb764a58aae6,10
d0cc9215-6553-4aa7-beb9-108d88378e4f,Tour pela Itália brasileira,2026-01-10,2226-01-17,9,0.18,FIXO,08a22b3b-293f-48bf-8e26-7c469b82a76b,5
469cf76c-ef88-42af-a12f-098727efeb60,Aventura na Escócia brasileira,2026-03-10,2226-03-17,7,0.1,FIXO,13465e3f-bfb8-495d-8328-a3e6fac08a29,5
62128504-7185-479f-99de-8bedaf5fb7f6,Férias no Havaí brasileiro,2025-10-20,2225-10-27,5,0.2,FIXO,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3,8
0c5b4de3-15e5-492a-b499-7cfa1523b278,Viagem à Nova Zelândia brasileira,2024-03-20,2024-03-27,8,0.25,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,11
6b6fb261-6cad-4eae-a527-eb1e9aee1f6f,Expedição no Deserto de Jalapão,2026-01-10,2226-01-17,6,0.28,FIXO,2305bb80-fb90-448f-a70f-856e44fba2a3,8
87d32278-3eda-4477-af5e-68d62c674131,Tour por Machu Picchu goiano,2026-05-30,2226-06-06,4,0.1,FIXO,1550ce5d-a9bf-45d0-a221-79e1701ce866,13
126f3b00-fa81-40f9-bc33-9e9a9a87948c,Férias em Lençóis Maranhenses,2025-12-15,2225-12-22,9,0.26,FIXO,d9f12450-7c19-41fb-8ed7-f6828a2830cd,10
43cfc252-7dc2-4664-8b73-945b62913ea4,Viagem à Irlanda brasileira,2024-04-15,2024-04-22,7,0.15,FIXO,d43066d2-5762-4fa1-af9a-2258511482f7,8
5ada4a10-e587-488b-88cc-77c528cfff4a,Mergulho em Maragogi,2025-11-15,2225-11-22,5,0.13,FIXO,d0ee7149-3425-4a00-a698-043441164dd8,8
edd0e553-a31f-4d47-94a0-bd8bb9fb0b6f,Tour pela Cidade Histórica de Olinda,2026-06-05,2226-06-12,8,0.2,FIXO,9a4ee800-0214-42d2-aab7-95fba0d04272,14
80dc78b5-76b6-455a-8c89-df6c15854e4a,Expedição na Amazônia,2025-10-20,2225-10-27,6,0.15,COMPRA_ANTECIPADA,f1a62904-d784-49e4-af77-6f085917d482,11
eeed5bce-e6c9-41bd-85dc-7c2fa14f90dc,Férias em Búzios,2024-05-25,2024-06-01,4,0.23,FIXO,7a27c401-f5d0-41a7-bab8-9cc2544fbc15,8
97805e9a-bfe3-427e-976b-7d65d5549478,Passeio de Balão em Caldas Novas,2025-12-10,2225-12-17,9,0.1,COMPRA_ANTECIPADA,a6d86c7a-b23c-4ae9-a4ba-4f83b354d2c0,4
b7246e27-fa87-4971-9b91-d09a63050445,Viagem à Itália brasileira,2026-04-10,2226-04-17,7,0.24,FIXO,08a22b3b-293f-48bf-8e26-7c469b82a76b,14
8b684cfa-ac6e-4cf5-b160-8da85866c225,Aventura em Nova Zelândia brasileira,2025-09-30,2225-10-07,5,0.18,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,14
79a9490b-eed1-4171-be66-b7036f78f8ad,Férias em Paraty,2024-03-25,2024-04-01,8,0.21,FIXO,984b955a-2d32-4681-8763-fa0800c4a752,5
3d983c54-ce8d-4d87-b04f-89792be81732,Mergulho em Fernando de Noronha,2026-01-10,2226-01-17,6,0.26,FIXO,42ce5f37-4c5a-473b-aca5-cb764a58aae6,7
5c5ee4eb-eefa-45e9-b2ee-38764970168b,Expedição ao Monte Roraima,2026-06-05,2226-06-12,4,0.1,FIXO,e33be35c-d5fd-45b5-a146-740020252a98,13
534fa425-c0ae-4da6-915f-4ebd702a185d,Passeio de Lancha em Angra dos Reis,2025-11-01,2225-11-08,9,0.2,FIXO,2d2e4e88-a069-43b2-bc26-a147d898d477,12
b0e56445-72cf-4774-97f8-a4300e66dc41,Férias na Serra Gaúcha,2024-04-25,2024-05-02,7,0.14,FIXO,99c0d3b2-94ba-44f0-83c5-15ed419f72f7,10
88a82025-3192-4381-80a4-91664fc32570,Viagem à Jordânia brasileira,2025-12-25,2225-12-27,5,0.19,FIXO,8889ee61-9c8c-4e5f-9609-430d512666b1,13
31469361-f12f-4a91-808c-e5094f19018e,Mergulho em Fernando de Noronha,2026-03-30,2226-04-06,8,0.17,FIXO,42ce5f37-4c5a-473b-aca5-cb764a58aae6,15
98922eb7-e837-4542-bf15-e726f3df9f28,Tour por Buenos Aires brasileiro,2025-10-15,2225-10-22,6,0.22,FIXO,0c6c715c-8c82-407d-8fc8-5d4fab0c8284,11
54ddf46a-18be-4d4c-b30c-9493dcab15dd,Expedição na Patagônia brasileira,2024-05-20,2024-05-27,4,0.25,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,12
e3ea841a-f7f2-479b-8d2f-ad4f95fb535c,Férias em Morro de São Paulo,2026-01-05,2226-01-12,9,0.27,FIXO,482598db-bafc-418d-8873-07cfee6698cb,5
